Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,Field 37,Value 37,Units 37,Field 38,Value 38,Units 38,Field 39,Value 39,Units 39,Field 40,Value 40,Units 40,Field 41,Value 41,Units 41,Field 42,Value 42,Units 42,Field 43,Value 43,Units 43,Field 44,Value 44,Units 44,Field 45,Value 45,Units 45,Field 46,Value 46,Units 46,Field 47,Value 47,Units 47,Field 48,Value 48,Units 48,Field 49,Value 49,Units 49,Field 50,Value 50,Units 50,Field 51,Value 51,Units 51,Field 52,Value 52,Units 52,Field 53,Value 53,Units 53,Field 54,Value 54,Units 54,Field 55,Value 55,Units 55,Field 56,Value 56,Units 56,Field 57,Value 57,Units 57,Field 58,Value 58,Units 58,Field 59,Value 59,Units 59,Field 60,Value 60,Units 60,
Data,14,record,timestamp,807110654,s,position_lat,621855956,semicircles,position_long,138822423,semicircles,distance,103.96,m,accumulated_power,2305,watts,altitude,48.39999999999998,m,speed,6.031,m/s,power,79,watts,heart_rate,118,bpm,cadence,95,rpm,temperature,23,C,left_right_balance,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110655,s,position_lat,621856444,semicircles,position_long,138823065,semicircles,distance,110.28,m,accumulated_power,2368,watts,altitude,48.200000000000045,m,speed,6.317,m/s,power,63,watts,heart_rate,118,bpm,cadence,91,rpm,temperature,23,C,left_right_balance,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110656,s,position_lat,621856858,semicircles,position_long,138823708,semicircles,distance,116.29,m,accumulated_power,2368,watts,altitude,48.200000000000045,m,speed,6.014,m/s,power,0,watts,heart_rate,118,bpm,cadence,91,rpm,temperature,23,C,left_right_balance,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110657,s,position_lat,621857056,semicircles,position_long,138824435,semicircles,distance,121.32,m,accumulated_power,2368,watts,altitude,48.39999999999998,m,speed,5.024,m/s,power,0,watts,heart_rate,118,bpm,cadence,91,rpm,temperature,23,C,left_right_balance,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Definition,15,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,accumulated_power,1,,altitude,1,,speed,1,,power,1,,heart_rate,1,,cadence,1,,temperature,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,807110658,s,position_lat,621856950,semicircles,position_long,138825202,semicircles,distance,125.87,m,accumulated_power,2368,watts,altitude,48.200000000000045,m,speed,4.552,m/s,power,0,watts,heart_rate,117,bpm,cadence,0,rpm,temperature,23,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,15,record,timestamp,807110659,s,position_lat,621856917,semicircles,position_long,138825952,semicircles,distance,130.34,m,accumulated_power,2368,watts,altitude,48.0,m,speed,4.476,m/s,power,0,watts,heart_rate,115,bpm,cadence,0,rpm,temperature,23,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110660,s,position_lat,621857133,semicircles,position_long,138826585,semicircles,distance,135.17,m,accumulated_power,2378,watts,altitude,48.0,m,speed,4.83,m/s,power,2,watts,heart_rate,115,bpm,cadence,11,rpm,temperature,23,C,left_right_balance,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110661,s,position_lat,621857581,semicircles,position_long,138827074,semicircles,distance,140.61,m,accumulated_power,2793,watts,altitude,47.799999999999955,m,speed,5.433,m/s,power,415,watts,heart_rate,115,bpm,cadence,81,rpm,temperature,23,C,left_right_balance,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,14,record,timestamp,807110662,s,position_lat,621858122,semicircles,position_long,138827546,semicircles,distance,146.39,m,accumulated_power,3072,watts,altitude,48.0,m,speed,5.786,m/s,power,279,watts,heart_rate,116,bpm,cadence,92,rpm,temperature,23,C,left_right_balance,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
