Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,802843630,s,position_lat,406180075,semicircles,position_long,-1412193887,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,146,bpm,cadence,73,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843631,s,position_lat,406180075,semicircles,position_long,-1412193890,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,146,bpm,cadence,72,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843632,s,position_lat,406180074,semicircles,position_long,-1412193893,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,146,bpm,cadence,72,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843633,s,position_lat,406180073,semicircles,position_long,-1412193895,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,145,bpm,cadence,73,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843634,s,position_lat,406180072,semicircles,position_long,-1412193896,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,145,bpm,cadence,73,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843635,s,position_lat,406180071,semicircles,position_long,-1412193897,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,146,bpm,cadence,74,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843636,s,position_lat,406180071,semicircles,position_long,-1412193897,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,144,watts,heart_rate,146,bpm,cadence,75,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843637,s,position_lat,406180070,semicircles,position_long,-1412193898,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,147,watts,heart_rate,145,bpm,cadence,77,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843638,s,position_lat,406180070,semicircles,position_long,-1412193897,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,145,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843639,s,position_lat,406180069,semicircles,position_long,-1412193898,semicircles,distance,6.98,m,altitude,83.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,145,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843640,s,position_lat,406180070,semicircles,position_long,-1412193898,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,146,bpm,cadence,79,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843641,s,position_lat,406180070,semicircles,position_long,-1412193898,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843642,s,position_lat,406180070,semicircles,position_long,-1412193898,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843643,s,position_lat,406180069,semicircles,position_long,-1412193899,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843644,s,position_lat,406180070,semicircles,position_long,-1412193899,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843645,s,position_lat,406180069,semicircles,position_long,-1412193900,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843646,s,position_lat,406180069,semicircles,position_long,-1412193901,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843647,s,position_lat,406180069,semicircles,position_long,-1412193901,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843648,s,position_lat,406180068,semicircles,position_long,-1412193902,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,146,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843649,s,position_lat,406180068,semicircles,position_long,-1412193903,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,146,bpm,cadence,78,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843650,s,position_lat,406180068,semicircles,position_long,-1412193903,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,137,watts,heart_rate,146,bpm,cadence,79,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843651,s,position_lat,406180067,semicircles,position_long,-1412193905,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,138,watts,heart_rate,146,bpm,cadence,79,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843652,s,position_lat,406180067,semicircles,position_long,-1412193905,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,147,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843653,s,position_lat,406180066,semicircles,position_long,-1412193907,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,147,bpm,cadence,80,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843654,s,position_lat,406180066,semicircles,position_long,-1412193908,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,147,bpm,cadence,81,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843655,s,position_lat,406180066,semicircles,position_long,-1412193909,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,148,bpm,cadence,81,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843656,s,position_lat,406180065,semicircles,position_long,-1412193910,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,148,bpm,cadence,81,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843657,s,position_lat,406180064,semicircles,position_long,-1412193911,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,148,bpm,cadence,81,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843658,s,position_lat,406180064,semicircles,position_long,-1412193912,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,148,bpm,cadence,82,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843659,s,position_lat,406180064,semicircles,position_long,-1412193913,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,144,watts,heart_rate,148,bpm,cadence,83,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843660,s,position_lat,406180063,semicircles,position_long,-1412193915,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,148,bpm,cadence,82,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843661,s,position_lat,406180062,semicircles,position_long,-1412193916,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,148,bpm,cadence,82,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843662,s,position_lat,406180061,semicircles,position_long,-1412193917,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,148,bpm,cadence,81,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843663,s,position_lat,406180061,semicircles,position_long,-1412193918,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,149,bpm,cadence,82,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843664,s,position_lat,406180061,semicircles,position_long,-1412193919,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,148,bpm,cadence,81,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843665,s,position_lat,406180059,semicircles,position_long,-1412193921,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,149,bpm,cadence,81,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843666,s,position_lat,406180058,semicircles,position_long,-1412193923,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,148,bpm,cadence,82,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843667,s,position_lat,406180058,semicircles,position_long,-1412193923,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,144,watts,heart_rate,149,bpm,cadence,83,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843668,s,position_lat,406180058,semicircles,position_long,-1412193924,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,83,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843669,s,position_lat,406180057,semicircles,position_long,-1412193925,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,83,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843670,s,position_lat,406180057,semicircles,position_long,-1412193925,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,84,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843671,s,position_lat,406180056,semicircles,position_long,-1412193926,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,144,watts,heart_rate,150,bpm,cadence,85,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843672,s,position_lat,406180056,semicircles,position_long,-1412193926,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,86,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843673,s,position_lat,406180056,semicircles,position_long,-1412193927,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843674,s,position_lat,406180057,semicircles,position_long,-1412193928,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843675,s,position_lat,406180057,semicircles,position_long,-1412193929,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843676,s,position_lat,406180057,semicircles,position_long,-1412193930,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,150,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843677,s,position_lat,406180057,semicircles,position_long,-1412193931,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,150,bpm,cadence,86,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843678,s,position_lat,406180058,semicircles,position_long,-1412193933,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,151,bpm,cadence,85,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843679,s,position_lat,406180058,semicircles,position_long,-1412193933,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,137,watts,heart_rate,150,bpm,cadence,85,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843680,s,position_lat,406180058,semicircles,position_long,-1412193935,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,137,watts,heart_rate,150,bpm,cadence,85,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843681,s,position_lat,406180058,semicircles,position_long,-1412193936,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,136,watts,heart_rate,150,bpm,cadence,84,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843682,s,position_lat,406180059,semicircles,position_long,-1412193936,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,136,watts,heart_rate,150,bpm,cadence,84,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843683,s,position_lat,406180059,semicircles,position_long,-1412193937,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,136,watts,heart_rate,149,bpm,cadence,84,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843684,s,position_lat,406180060,semicircles,position_long,-1412193937,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,137,watts,heart_rate,149,bpm,cadence,84,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843685,s,position_lat,406180060,semicircles,position_long,-1412193938,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,137,watts,heart_rate,148,bpm,cadence,85,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843686,s,position_lat,406180060,semicircles,position_long,-1412193939,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,148,bpm,cadence,85,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843687,s,position_lat,406180061,semicircles,position_long,-1412193940,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,148,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843688,s,position_lat,406180062,semicircles,position_long,-1412193940,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,148,bpm,cadence,88,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843689,s,position_lat,406180062,semicircles,position_long,-1412193941,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,144,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843690,s,position_lat,406180063,semicircles,position_long,-1412193942,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,144,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843691,s,position_lat,406180064,semicircles,position_long,-1412193942,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843692,s,position_lat,406180065,semicircles,position_long,-1412193943,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843693,s,position_lat,406180066,semicircles,position_long,-1412193944,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,148,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843694,s,position_lat,406180066,semicircles,position_long,-1412193946,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843695,s,position_lat,406180067,semicircles,position_long,-1412193947,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843696,s,position_lat,406180068,semicircles,position_long,-1412193949,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843697,s,position_lat,406180068,semicircles,position_long,-1412193951,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843698,s,position_lat,406180069,semicircles,position_long,-1412193953,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,148,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843699,s,position_lat,406180069,semicircles,position_long,-1412193956,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843700,s,position_lat,406180068,semicircles,position_long,-1412193958,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,87,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843701,s,position_lat,406180070,semicircles,position_long,-1412193959,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,88,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843702,s,position_lat,406180070,semicircles,position_long,-1412193960,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,144,watts,heart_rate,149,bpm,cadence,88,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843703,s,position_lat,406180071,semicircles,position_long,-1412193962,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,144,watts,heart_rate,149,bpm,cadence,88,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843704,s,position_lat,406180071,semicircles,position_long,-1412193964,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843705,s,position_lat,406180071,semicircles,position_long,-1412193966,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843706,s,position_lat,406180072,semicircles,position_long,-1412193967,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843707,s,position_lat,406180073,semicircles,position_long,-1412193968,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843708,s,position_lat,406180073,semicircles,position_long,-1412193970,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,150,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843709,s,position_lat,406180074,semicircles,position_long,-1412193971,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843710,s,position_lat,406180074,semicircles,position_long,-1412193973,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843711,s,position_lat,406180075,semicircles,position_long,-1412193974,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843712,s,position_lat,406180074,semicircles,position_long,-1412193976,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843713,s,position_lat,406180076,semicircles,position_long,-1412193977,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,150,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843714,s,position_lat,406180075,semicircles,position_long,-1412193979,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,150,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843715,s,position_lat,406180075,semicircles,position_long,-1412193981,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,150,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843716,s,position_lat,406180075,semicircles,position_long,-1412193982,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,150,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843717,s,position_lat,406180076,semicircles,position_long,-1412193984,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,150,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843718,s,position_lat,406180075,semicircles,position_long,-1412193986,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843719,s,position_lat,406180076,semicircles,position_long,-1412193987,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,138,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843720,s,position_lat,406180076,semicircles,position_long,-1412193988,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843721,s,position_lat,406180076,semicircles,position_long,-1412193990,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,149,bpm,cadence,89,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843722,s,position_lat,406180076,semicircles,position_long,-1412193991,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,139,watts,heart_rate,149,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843723,s,position_lat,406180076,semicircles,position_long,-1412193993,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,140,watts,heart_rate,149,bpm,cadence,90,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843724,s,position_lat,406180077,semicircles,position_long,-1412193993,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,141,watts,heart_rate,149,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843725,s,position_lat,406180076,semicircles,position_long,-1412193995,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843726,s,position_lat,406180076,semicircles,position_long,-1412193997,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,149,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843727,s,position_lat,406180075,semicircles,position_long,-1412193999,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,150,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843728,s,position_lat,406180075,semicircles,position_long,-1412194001,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,150,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843729,s,position_lat,406180074,semicircles,position_long,-1412194002,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,143,watts,heart_rate,150,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843730,s,position_lat,406180074,semicircles,position_long,-1412194003,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,150,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843731,s,position_lat,406180073,semicircles,position_long,-1412194004,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843732,s,position_lat,406180073,semicircles,position_long,-1412194005,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843733,s,position_lat,406180072,semicircles,position_long,-1412194005,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
Data,5,record,timestamp,802843734,s,position_lat,406180072,semicircles,position_long,-1412194005,semicircles,distance,6.98,m,altitude,83.79999999999995,m,speed,0.0,m/s,power,142,watts,heart_rate,149,bpm,cadence,91,rpm,temperature,28,C,,,,,,,,,,
